Unnamed: 0,prompt,completion,predicted_result,NRMSE
4319,select avg(Weekly_Sales) from Walmart where Holiday_Flag in ( '0' ) and Store in ( '20' ) and    Fuel_Price between 2 and 3  ,2031089.0,1615892324775,12073366.866459245
4320,select avg(Weekly_Sales) from Walmart where Holiday_Flag in ( '1' ) and Store in ( '7' ) and    Fuel_Price between 3 and 4  ,683227.0,723044469895,12073366.866459245
4321,select avg(Weekly_Sales) from Walmart where Holiday_Flag in ( '1' ) and Store in ( '11' ) and    Fuel_Price between 3 and 4  ,1458097.0,1028401360540,12073366.866459245
4322,select avg(Weekly_Sales) from Walmart where Store in ( '15' ) and Holiday_Flag in ( '0' ) and    Fuel_Price between 2 and 4  ,625939.0,625518611220,12073366.866459245
4323,select avg(Weekly_Sales) from Walmart where Store in ( '25' ) and Holiday_Flag in ( '0' ) and    Fuel_Price between 2 and 3  ,699133.0,765424638224,12073366.866459245
4324,select avg(Weekly_Sales) from Walmart where Holiday_Flag in ( '1' ) and Store in ( '38' ) and    Fuel_Price between 2 and 3  ,342214.0,582,12073366.866459245
4325,select avg(Weekly_Sales) from Walmart where Holiday_Flag in ( '0' ) and Store in ( '40' ) and    Fuel_Price between 2 and 3  ,940131.0,562,12073366.866459245
4326,select avg(Weekly_Sales) from Walmart where Store in ( '20' ) and Holiday_Flag in ( '0' ) and    Fuel_Price between 3 and 3  ,2105058.0,2,12073366.866459245
4327,select avg(Weekly_Sales) from Walmart where Store in ( '44' ) and Holiday_Flag in ( '1' ) and    Fuel_Price between 2 and 4  ,296035.0,759892058400,12073366.866459245
4328,select avg(Weekly_Sales) from Walmart where Store in ( '40' ) and Holiday_Flag in ( '1' ) and    Fuel_Price between 2 and 3  ,961324.0,1447867214524,12073366.866459245
4329,select avg(Weekly_Sales) from Walmart where Holiday_Flag in ( '0' ) and Store in ( '35' ) and    Fuel_Price between 4 and 4  ,873643.0,1062865769509,12073366.866459245
4330,select avg(Weekly_Sales) from Walmart where Store in ( '8' ) and Holiday_Flag in ( '1' ) and    Fuel_Price between 3 and 4  ,981967.0,1062987459909,12073366.866459245
4331,select avg(Weekly_Sales) from Walmart where Holiday_Flag in ( '1' ) and Store in ( '8' ) and    Fuel_Price between 3 and 4  ,981967.0,1568390215948,12073366.866459245
4332,select avg(Weekly_Sales) from Walmart where Store in ( '20' ) and Holiday_Flag in ( '0' ) and    Fuel_Price between 3 and 4  ,2136126.0,1334780110324,12073366.866459245
4333,select avg(Weekly_Sales) from Walmart where Store in ( '33' ) and Holiday_Flag in ( '1' ) and    Fuel_Price between 2 and 4  ,259946.0,372,12073366.866459245
4334,select avg(Weekly_Sales) from Walmart where Store in ( '11' ) and Holiday_Flag in ( '1' ) and    Fuel_Price between 2 and 3  ,1433839.0,2,12073366.866459245
4335,select avg(Weekly_Sales) from Walmart where Store in ( '30' ) and Holiday_Flag in ( '1' ) and    Fuel_Price between 2 and 4  ,436859.0,642969964867,12073366.866459245
4336,select avg(Weekly_Sales) from Walmart where Holiday_Flag in ( '0' ) and Store in ( '38' ) and    Fuel_Price between 3 and 4  ,378440.0,631,12073366.866459245
4337,select avg(Weekly_Sales) from Walmart where Holiday_Flag in ( '0' ) and Store in ( '27' ) and    Fuel_Price between 3 and 4  ,1774865.0,1027315948968,12073366.866459245
4338,select avg(Weekly_Sales) from Walmart where Holiday_Flag in ( '1' ) and Store in ( '36' ) and    Fuel_Price between 3 and 4  ,334028.0,373,12073366.866459245
4339,select avg(Weekly_Sales) from Walmart where Holiday_Flag in ( '0' ) and Store in ( '24' ) and    Fuel_Price between 3 and 4  ,1356044.0,2,12073366.866459245
4340,select avg(Weekly_Sales) from Walmart where Holiday_Flag in ( '0' ) and Store in ( '1' ) and    Fuel_Price between 3 and 4  ,1563912.0,1372031810,12073366.866459245
4341,select avg(Weekly_Sales) from Walmart where Store in ( '15' ) and Holiday_Flag in ( '1' ) and    Fuel_Price between 2 and 4  ,719644.0,519,12073366.866459245
4342,select avg(Weekly_Sales) from Walmart where Store in ( '5' ) and Holiday_Flag in ( '1' ) and    Fuel_Price between 2 and 3  ,351225.0,453987,12073366.866459245
4343,select avg(Weekly_Sales) from Walmart where Holiday_Flag in ( '1' ) and Store in ( '6' ) and    Fuel_Price between 2 and 3  ,1690502.0,2,12073366.866459245
4344,select avg(Weekly_Sales) from Walmart where Holiday_Flag in ( '0' ) and Store in ( '26' ) and    Fuel_Price between 3 and 4  ,1008117.0,2,12073366.866459245
4345,select avg(Weekly_Sales) from Walmart where Holiday_Flag in ( '1' ) and Store in ( '25' ) and    Fuel_Price between 2 and 4  ,739676.0,518892019909191,12073366.866459245
4346,select avg(Weekly_Sales) from Walmart where Holiday_Flag in ( '0' ) and Store in ( '25' ) and    Fuel_Price between 2 and 3  ,699133.0,1126582716035,12073366.866459245
4347,select avg(Weekly_Sales) from Walmart where Store in ( '40' ) and Holiday_Flag in ( '0' ) and    Fuel_Price between 2 and 3  ,940131.0,1976019027,12073366.866459245
4348,select avg(Weekly_Sales) from Walmart where Holiday_Flag in ( '0' ) and Store in ( '45' ) and    Fuel_Price between 3 and 3  ,723987.0,839,12073366.866459245
4349,select avg(Weekly_Sales) from Walmart where Holiday_Flag in ( '1' ) and Store in ( '26' ) and    Fuel_Price between 3 and 4  ,1082819.0,1524243113422,12073366.866459245
4350,select avg(Weekly_Sales) from Walmart where Holiday_Flag in ( '0' ) and Store in ( '29' ) and    Fuel_Price between 2 and 3  ,529191.0,1189815227,12073366.866459245
4351,select avg(Weekly_Sales) from Walmart where Store in ( '37' ) and Holiday_Flag in ( '0' ) and    Fuel_Price between 2 and 3  ,513652.0,571,12073366.866459245
4352,select avg(Weekly_Sales) from Walmart where Holiday_Flag in ( '1' ) and Store in ( '23' ) and    Fuel_Price between 3 and 4  ,1496461.0,2,12073366.866459245
4353,select avg(Weekly_Sales) from Walmart where Store in ( '35' ) and Holiday_Flag in ( '0' ) and    Fuel_Price between 3 and 4  ,845829.0,909,12073366.866459245
4354,select avg(Weekly_Sales) from Walmart where Store in ( '23' ) and Holiday_Flag in ( '0' ) and    Fuel_Price between 2 and 3  ,1334248.0,2,12073366.866459245
4355,select avg(Weekly_Sales) from Walmart where Store in ( '16' ) and Holiday_Flag in ( '1' ) and    Fuel_Price between 2 and 3  ,559179.0,944,12073366.866459245
4356,select avg(Weekly_Sales) from Walmart where Store in ( '8' ) and Holiday_Flag in ( '1' ) and    Fuel_Price between 3 and 4  ,981967.0,1389069892218,12073366.866459245
4357,select avg(Weekly_Sales) from Walmart where Store in ( '6' ) and Holiday_Flag in ( '0' ) and    Fuel_Price between 3 and 4  ,1542152.0,1279523839201,12073366.866459245
4358,select avg(Weekly_Sales) from Walmart where Holiday_Flag in ( '0' ) and Store in ( '13' ) and    Fuel_Price between 2 and 3  ,1953201.0,2,12073366.866459245
4359,select avg(Weekly_Sales) from Walmart where Store in ( '18' ) and Holiday_Flag in ( '1' ) and    Fuel_Price between 2 and 4  ,1169422.0,1965041024,12073366.866459245
4360,select avg(Weekly_Sales) from Walmart where Store in ( '24' ) and Holiday_Flag in ( '1' ) and    Fuel_Price between 3 and 4  ,1483606.0,1218044192348,12073366.866459245
4361,select avg(Weekly_Sales) from Walmart where Store in ( '35' ) and Holiday_Flag in ( '1' ) and    Fuel_Price between 3 and 4  ,1076622.0,1450973984,12073366.866459245
4362,select avg(Weekly_Sales) from Walmart where Store in ( '8' ) and Holiday_Flag in ( '0' ) and    Fuel_Price between 2 and 3  ,892984.0,1263337028,12073366.866459245
4363,select avg(Weekly_Sales) from Walmart where Holiday_Flag in ( '0' ) and Store in ( '43' ) and    Fuel_Price between 2 and 3  ,656212.0,1302031035058,12073366.866459245
4364,select avg(Weekly_Sales) from Walmart where Holiday_Flag in ( '0' ) and Store in ( '4' ) and    Fuel_Price between 2 and 3  ,1976363.0,2,12073366.866459245
4365,select avg(Weekly_Sales) from Walmart where Store in ( '1' ) and Holiday_Flag in ( '1' ) and    Fuel_Price between 3 and 4  ,1697519.0,1590892909,12073366.866459245
4366,select avg(Weekly_Sales) from Walmart where Store in ( '34' ) and Holiday_Flag in ( '1' ) and    Fuel_Price between 2 and 3  ,1034609.0,2,12073366.866459245
4367,select avg(Weekly_Sales) from Walmart where Store in ( '11' ) and Holiday_Flag in ( '0' ) and    Fuel_Price between 2 and 3  ,1347142.0,2,12073366.866459245
4368,select avg(Weekly_Sales) from Walmart where Store in ( '45' ) and Holiday_Flag in ( '0' ) and    Fuel_Price between 3 and 4  ,791073.0,765250,12073366.866459245
4369,select avg(Weekly_Sales) from Walmart where Store in ( '32' ) and Holiday_Flag in ( '0' ) and    Fuel_Price between 3 and 4  ,1176509.0,1517750585858,12073366.866459245
4370,select avg(Weekly_Sales) from Walmart where Store in ( '8' ) and Holiday_Flag in ( '1' ) and    Fuel_Price between 2 and 3  ,965376.0,1043058768058,12073366.866459245
4371,select avg(Weekly_Sales) from Walmart where Store in ( '2' ) and Holiday_Flag in ( '1' ) and    Fuel_Price between 2 and 4  ,2079266.0,1034250031234502,12073366.866459245
4372,select avg(Weekly_Sales) from Walmart where Store in ( '33' ) and Holiday_Flag in ( '1' ) and    Fuel_Price between 3 and 4  ,253114.0,336,12073366.866459245
4373,select avg(Weekly_Sales) from Walmart where Store in ( '26' ) and Holiday_Flag in ( '1' ) and    Fuel_Price between 2 and 4  ,1072046.0,1034892690,12073366.866459245
4374,select avg(Weekly_Sales) from Walmart where Holiday_Flag in ( '0' ) and Store in ( '36' ) and    Fuel_Price between 2 and 4  ,373953.0,812,12073366.866459245
4375,select avg(Weekly_Sales) from Walmart where Store in ( '19' ) and Holiday_Flag in ( '1' ) and    Fuel_Price between 3 and 4  ,1592198.0,1136524975917,12073366.866459245
4376,select avg(Weekly_Sales) from Walmart where Store in ( '5' ) and Holiday_Flag in ( '1' ) and    Fuel_Price between 2 and 3  ,351225.0,511,12073366.866459245
4377,select avg(Weekly_Sales) from Walmart where Holiday_Flag in ( '1' ) and Store in ( '24' ) and    Fuel_Price between 2 and 3  ,1444302.0,1350225694031,12073366.866459245
4378,select avg(Weekly_Sales) from Walmart where Holiday_Flag in ( '1' ) and Store in ( '6' ) and    Fuel_Price between 3 and 4  ,1674511.0,1191324818,12073366.866459245
4379,select avg(Weekly_Sales) from Walmart where Store in ( '26' ) and Holiday_Flag in ( '0' ) and    Fuel_Price between 4 and 4  ,975578.0,1518914907867,12073366.866459245
4380,select avg(Weekly_Sales) from Walmart where Store in ( '14' ) and Holiday_Flag in ( '0' ) and    Fuel_Price between 3 and 3  ,1968462.0,1447175964729,12073366.866459245
4381,select avg(Weekly_Sales) from Walmart where Store in ( '33' ) and Holiday_Flag in ( '1' ) and    Fuel_Price between 2 and 3  ,283858.0,298,12073366.866459245
4382,select avg(Weekly_Sales) from Walmart where Holiday_Flag in ( '1' ) and Store in ( '5' ) and    Fuel_Price between 3 and 4  ,365019.0,565,12073366.866459245
4383,select avg(Weekly_Sales) from Walmart where Holiday_Flag in ( '1' ) and Store in ( '17' ) and    Fuel_Price between 2 and 4  ,979796.0,1028707337224,12073366.866459245
4384,select avg(Weekly_Sales) from Walmart where Store in ( '14' ) and Holiday_Flag in ( '1' ) and    Fuel_Price between 3 and 4  ,2163730.0,1523175969968,12073366.866459245
4385,select avg(Weekly_Sales) from Walmart where Store in ( '42' ) and Holiday_Flag in ( '1' ) and    Fuel_Price between 2 and 4  ,562170.0,620,12073366.866459245
4386,select avg(Weekly_Sales) from Walmart where Holiday_Flag in ( '0' ) and Store in ( '25' ) and    Fuel_Price between 2 and 3  ,699133.0,1142892089511,12073366.866459245
4387,select avg(Weekly_Sales) from Walmart where Store in ( '36' ) and Holiday_Flag in ( '1' ) and    Fuel_Price between 3 and 4  ,334028.0,438035203198,12073366.866459245
4388,select avg(Weekly_Sales) from Walmart where Store in ( '45' ) and Holiday_Flag in ( '1' ) and    Fuel_Price between 3 and 4  ,873061.0,765892,12073366.866459245
4389,select avg(Weekly_Sales) from Walmart where Holiday_Flag in ( '1' ) and Store in ( '35' ) and    Fuel_Price between 2 and 3  ,1065250.0,1028964035959,12073366.866459245
4390,select avg(Weekly_Sales) from Walmart where Store in ( '27' ) and Holiday_Flag in ( '0' ) and    Fuel_Price between 2 and 3  ,1817175.0,1028389383625,12073366.866459245
4391,select avg(Weekly_Sales) from Walmart where Store in ( '6' ) and Holiday_Flag in ( '0' ) and    Fuel_Price between 2 and 4  ,1555992.0,2,12073366.866459245
4392,select avg(Weekly_Sales) from Walmart where Store in ( '11' ) and Holiday_Flag in ( '1' ) and    Fuel_Price between 3 and 4  ,1458097.0,1846044201969,12073366.866459245
4393,select avg(Weekly_Sales) from Walmart where Store in ( '33' ) and Holiday_Flag in ( '1' ) and    Fuel_Price between 3 and 4  ,253114.0,336,12073366.866459245
4394,select avg(Weekly_Sales) from Walmart where Holiday_Flag in ( '1' ) and Store in ( '18' ) and    Fuel_Price between 3 and 4  ,1186892.0,1279280932192,12073366.866459245
4395,select avg(Weekly_Sales) from Walmart where Store in ( '2' ) and Holiday_Flag in ( '0' ) and    Fuel_Price between 2 and 3  ,1964326.0,2,12073366.866459245
4396,select avg(Weekly_Sales) from Walmart where Store in ( '10' ) and Holiday_Flag in ( '0' ) and    Fuel_Price between 2 and 4  ,1901184.0,2,12073366.866459245
4397,select avg(Weekly_Sales) from Walmart where Holiday_Flag in ( '1' ) and Store in ( '38' ) and    Fuel_Price between 2 and 3  ,342214.0,618058246137,12073366.866459245
4398,select avg(Weekly_Sales) from Walmart where Holiday_Flag in ( '1' ) and Store in ( '22' ) and    Fuel_Price between 2 and 4  ,1084874.0,1510978602324,12073366.866459245
4399,select avg(Weekly_Sales) from Walmart where Store in ( '43' ) and Holiday_Flag in ( '0' ) and    Fuel_Price between 3 and 4  ,620511.0,1142892059824,12073366.866459245
4400,select avg(Weekly_Sales) from Walmart where Store in ( '31' ) and Holiday_Flag in ( '0' ) and    Fuel_Price between 2 and 3  ,1356534.0,2,12073366.866459245
4401,select avg(Weekly_Sales) from Walmart where Store in ( '5' ) and Holiday_Flag in ( '1' ) and    Fuel_Price between 2 and 3  ,351225.0,566839027192,12073366.866459245
4402,select avg(Weekly_Sales) from Walmart where Store in ( '14' ) and Holiday_Flag in ( '0' ) and    Fuel_Price between 3 and 4  ,1965337.0,1279175914690,12073366.866459245
4403,select avg(Weekly_Sales) from Walmart where Store in ( '15' ) and Holiday_Flag in ( '1' ) and    Fuel_Price between 2 and 3  ,662206.0,453625824045825,12073366.866459245
4404,select avg(Weekly_Sales) from Walmart where Holiday_Flag in ( '0' ) and Store in ( '38' ) and    Fuel_Price between 2 and 3  ,348175.0,633524,12073366.866459245
4405,select avg(Weekly_Sales) from Walmart where Holiday_Flag in ( '1' ) and Store in ( '25' ) and    Fuel_Price between 2 and 3  ,619587.0,709,12073366.866459245
4406,select avg(Weekly_Sales) from Walmart where Holiday_Flag in ( '0' ) and Store in ( '32' ) and    Fuel_Price between 3 and 4  ,1176509.0,1447892024,12073366.866459245
4407,select avg(Weekly_Sales) from Walmart where Store in ( '14' ) and Holiday_Flag in ( '0' ) and    Fuel_Price between 2 and 3  ,2139506.0,2,12073366.866459245
4408,select avg(Weekly_Sales) from Walmart where Holiday_Flag in ( '0' ) and Store in ( '42' ) and    Fuel_Price between 2 and 3  ,529106.0,965959308987922,12073366.866459245
4409,select avg(Weekly_Sales) from Walmart where Holiday_Flag in ( '0' ) and Store in ( '9' ) and    Fuel_Price between 2 and 4  ,540599.0,619,12073366.866459245
4410,select avg(Weekly_Sales) from Walmart where Holiday_Flag in ( '0' ) and Store in ( '40' ) and    Fuel_Price between 2 and 3  ,940131.0,1095428590625,12073366.866459245
4411,select avg(Weekly_Sales) from Walmart where Store in ( '7' ) and Holiday_Flag in ( '0' ) and    Fuel_Price between 2 and 4  ,562964.0,765892892824,12073366.866459245
4412,select avg(Weekly_Sales) from Walmart where Store in ( '15' ) and Holiday_Flag in ( '1' ) and    Fuel_Price between 2 and 3  ,662206.0,736324909892089,12073366.866459245
4413,select avg(Weekly_Sales) from Walmart where Holiday_Flag in ( '1' ) and Store in ( '17' ) and    Fuel_Price between 2 and 3  ,921037.0,1062056027,12073366.866459245
4414,select avg(Weekly_Sales) from Walmart where Holiday_Flag in ( '0' ) and Store in ( '28' ) and    Fuel_Price between 2 and 3  ,1422630.0,1953250769759,12073366.866459245
4415,select avg(Weekly_Sales) from Walmart where Holiday_Flag in ( '0' ) and Store in ( '9' ) and    Fuel_Price between 3 and 4  ,552815.0,735204,12073366.866459245
4416,select avg(Weekly_Sales) from Walmart where Holiday_Flag in ( '0' ) and Store in ( '16' ) and    Fuel_Price between 2 and 3  ,510610.0,656,12073366.866459245
4417,select avg(Weekly_Sales) from Walmart where Holiday_Flag in ( '0' ) and Store in ( '2' ) and    Fuel_Price between 2 and 4  ,1914208.0,2,12073366.866459245
4418,select avg(Weekly_Sales) from Walmart where Store in ( '11' ) and Holiday_Flag in ( '0' ) and    Fuel_Price between 2 and 3  ,1347142.0,1447250899957,12073366.866459245
4419,select avg(Weekly_Sales) from Walmart where Holiday_Flag in ( '0' ) and Store in ( '12' ) and    Fuel_Price between 3 and 4  ,992521.0,2,12073366.866459245
4420,select avg(Weekly_Sales) from Walmart where Holiday_Flag in ( '0' ) and Store in ( '11' ) and    Fuel_Price between 2 and 3  ,1347142.0,1953324044981,12073366.866459245
4421,select avg(Weekly_Sales) from Walmart where Store in ( '33' ) and Holiday_Flag in ( '1' ) and    Fuel_Price between 3 and 4  ,253114.0,256,12073366.866459245
4422,select avg(Weekly_Sales) from Walmart where Holiday_Flag in ( '1' ) and Store in ( '17' ) and    Fuel_Price between 2 and 3  ,921037.0,1976524524620,12073366.866459245
4423,select avg(Weekly_Sales) from Walmart where Store in ( '17' ) and Holiday_Flag in ( '1' ) and    Fuel_Price between 3 and 4  ,1018969.0,1419948733,12073366.866459245
